predator	LokalID	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	n_intact_fruits	attack	year	prop_pred	prop_pred_c	prop_int_fr	prop_int_fr_c
0	Ale010	44	3	21,2	2	3,5	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Ale010	45	2	20,3	2	3	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Ale010	46	2	18,7	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Ale010	47	1	16,1	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Ale010	48	1	11,6	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Ale010	49	1	16,2	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Ale010	50	2	17,6	1	2	2	0	0	1	0	0	2011	0	0	0	0
0	Ale010	51	2	7,5	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Ale010	52	1	18	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Ale010	53	1	26,1	3	2,66666667	4	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Ale010	54	3	24,7	3	2,66666667	5	0	1	2	0	0	2011	0,33333333	0,33333333	0	0
0	Ale010	55	1	38	4	2,5	5	0	1	1	0	0	2011	0,25	0,25	0	0
0	Ale010	56	1	26,9	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Ale010	57	2	16,3	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Ale010	58	2	33,2	1	1	1	0	0	0	1	0	2011	0	0	1	1
0	Ale010	59	3	17,1	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Ale010	60	2	22,5	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Ale010	61	1	18,5	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Ale010	62	2	26,4	2	2,5	3	0	0	0	0	0	2011	0	0	0	0
0	Ale010	63	5	14	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Ale010	64	1	26,7	2	3	4	0	0	1	0	0	2011	0	0	0	0
0	Ale010	65	3	24,3	2	1	1	0	0	2	0	0	2011	0	0	0	0
0	Ale010	66	1	22,4	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Ale010	67	2	17,4	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Ale010	68	1	19	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Ale010	69	2	34	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Ale010	70	2	22,6	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Ale010	71	2	19	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Ale010	72	3	18	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Ale010	73	2	24,2	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Ale010	74	3	24	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Ale010	75	1	16,5	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Ale010	76	1	20,5	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Ale010	77	2	31	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Ale010	78	2	19,3	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Ale010	79	1	19,5	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Ale010	80	1	16	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Ale010	81	1	16	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Ale010	82	1	20,5	2	3,5	5	0	0	0	2	0	2011	0	0	1	1
0	Ale010	83	3	17,8	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Ale010	84	1	26	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Ale010	85	6	24,7	2	3	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Ale010	86	4	18,7	2	3	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Ale010	87	2	27,2	2	3	4	0	0	0	0	0	2011	0	0	0	0
0	Ale010	88	2	22,6	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Ale010	89	1	25,3	4	3,75	5	0	0	1	3	0	2011	0	0	0,75	0,75
0	Ale010	90	3	11,5	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Ale010	91	3	21	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Ale010	92	2	16	4	1	1	0	0	4	0	0	2011	0	0	0	0
0	Ale010	93	2	12	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Ale010	94	3	15,5	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Ale010	95	2	27,1	2	3	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Ale010	96	2	13,1	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Ale010	97	3	24,2	3	4	5	0	0	0	1	0	2011	0	0	0,33333333	0,33333333
0	Ale010	98	2	30,1	2	5	5	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
0	Ale010	99	2	24	2	2	3	0	0	1	1	0	2011	0	0	0,5	0,5
0	Ale010	100	2	23	3	2,33333333	5	0	0	2	1	0	2011	0	0	0,33333333	0,33333333
0	Bor012	1	9	32,5	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	2	1	28,2	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	3	5	26,1	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	4	3	12,2	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	5	2	15,7	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	6	5	24	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	7	2	19,6	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Bor012	8	8	24	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	9	1	26,2	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	10	4	29,5	2	4	5	0	0	0	2	0	2011	0	0	1	1
0	Bor012	11	2	17,7	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Bor012	12	2	17,3	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Bor012	13	2	20,1	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	14	4	30,5	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	15	3	29,2	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Bor012	16	8	30,5	2	3	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Bor012	17	5	35	3	4,66666667	5	0	2	0	1	0	2011	0,66666667	0,66666667	0,33333333	0,33333333
0	Bor012	18	8	24,1	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Bor012	19	2	32	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	20	7	25,2	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	21	5	34,8	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	22	4	19,4	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	23	2	17	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Bor012	24	3	15	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Bor012	25	5	24,4	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Bor012	26	2	18,2	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Bor012	27	2	20,9	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Bor012	28	3	30,7	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	29	2	29,5	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	30	8	29,3	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	31	9	24,2	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	32	2	29,1	1	5	5	0	0	1	0	0	2011	0	0	0	0
0	Bor012	33	3	26,4	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	34	6	25,5	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	35	1	18,6	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Bor012	36	4	20,2	1	2	2	0	0	1	0	0	2011	0	0	0	0
0	Bor012	37	8	30,1	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	38	1	24,3	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	39	1	18,5	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	40	3	19,2	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	41	2	22	2	3,5	4	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
0	Bor012	42	3	18,1	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	43	2	17,6	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	44	1	10,3	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	45	1	12,3	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	46	3	30,3	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	47	2	22,1	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	48	1	22	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	49	2	9,2	1	5	5	0	0	0	0	0	2011	0	0	0	0
0	Bor012	50	3	22	2	4	5	0	0	0	2	0	2011	0	0	1	1
0	Bor012	51	1	20	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Bor012	52	3	32,7	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	53	3	14	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	54	3	14,5	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	55	1	22	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	56	1	14,4	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	57	3	16,3	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	58	10	16,2	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	59	4	20	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	60	1	21	2	2,5	4	0	0	1	1	0	2011	0	0	0,5	0,5
0	Bor012	61	9	11,5	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	62	2	22	2	3	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Bor012	63	4	14,2	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	64	1	9,6	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	65	2	11	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Bor012	66	2	13,1	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	67	5	28,3	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	68	6	20,6	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	69	4	13,1	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	70	3	10	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Bor012	71	1	16,7	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Bor012	72	2	17,7	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	73	2	17,9	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	74	1	23,4	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	75	3	17	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	76	2	18,6	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	77	3	15,4	2	5	5	0	0	0	2	0	2011	0	0	1	1
0	Bor012	78	5	23,7	2	4,5	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Bor012	79	3	8	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	80	5	13,3	1	5	5	0	0	0	0	0	2011	0	0	0	0
0	Bor012	81	3	20	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	82	2	16,5	1	5	5	0	1	0	0	0	2011	1	1	0	0
0	Bor012	83	2	16,1	2	3	5	0	0	1	1	0	2011	0	0	0,5	0,5
0	Bor012	84	5	21,3	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	85	1	20,8	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Bor012	86	3	22,3	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	87	1	8,3	1	5	5	0	0	0	0	0	2011	0	0	0	0
0	Bor012	88	1	7,8	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Bor012	89	2	10,7	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Bor012	90	1	11,1	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	91	3	8,7	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Bor012	92	3	8,9	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Bor012	93	3	10,3	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Bor012	94	3	8	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Bor012	95	1	9,3	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Bor012	96	3	8	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Bor012	97	4	7,7	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Bor012	98	2	15,3	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	99	5	10,7	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Bor012	100	3	15,6	1	5	5	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	1	2	21,5	4	3,25	5	4	4	0	0	1	2011	1	1	0	0
1	Göt009a	2	2	17	1	3	3	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	3	6	18,3	4	1,25	2	2	1	0	0	1	2011	0,25	0,25	0	0
1	Göt009a	4	2	17,3	1	4	4	1	0	0	0	1	2011	0	0	0	0
1	Göt009a	5	2	18,4	1	3	3	0	0	0	0	0	2011	0	0	0	0
1	Göt009a	6	2	14,3	2	1	1	0	0	2	0	0	2011	0	0	0	0
1	Göt009a	7	1	16,1	1	3	3	3	1	0	0	1	2011	1	1	0	0
1	Göt009a	8	3	13,5	1	3	3	0	1	0	0	0	2011	1	1	0	0
1	Göt009a	9	1	15	1	2	2	0	0	1	0	0	2011	0	0	0	0
1	Göt009a	10	3	9	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Göt009a	11	3	21,5	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009a	12	2	22,3	1	3	3	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	13	1	21,2	1	5	5	0	1	0	0	0	2011	1	1	0	0
1	Göt009a	14	3	14,8	2	3	4	1	1	1	0	1	2011	0,5	0,5	0	0
1	Göt009a	15	5	17,1	5	2,4	4	5	4	1	0	1	2011	0,8	0,8	0	0
1	Göt009a	16	1	22,5	3	2	3	3	1	0	1	1	2011	0,33333333	0,33333333	0,33333333	0,33333333
1	Göt009a	17	1	9,7	1	2	2	0	0	1	0	0	2011	0	0	0	0
1	Göt009a	18	2	12,8	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Göt009a	19	1	24	1	2	2	2	0	1	0	1	2011	0	0	0	0
1	Göt009a	20	4	27	5	3,2	4	0	1	0	4	0	2011	0,2	0,2	0,8	0,8
1	Göt009a	21	3	19,3	3	1,33333333	2	2	2	1	0	1	2011	0,66666667	0,66666667	0	0
1	Göt009a	22	3	20	1	3	3	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	23	3	14	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009a	24	3	19,3	3	1,66666667	3	0	0	2	1	0	2011	0	0	0,33333333	0,33333333
1	Göt009a	25	1	11	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Göt009a	26	1	25,2	3	2,66666667	4	3	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Göt009a	27	2	17,4	3	2,33333333	3	5	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Göt009a	28	6	32,5	5	3,4	5	1	4	0	1	1	2011	0,8	0,8	0,2	0,2
1	Göt009a	29	2	28,7	5	3	4	8	5	0	0	1	2011	1	1	0	0
1	Göt009a	30	3	22	3	2,66666667	5	10	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Göt009a	31	3	26,5	2	3	4	2	1	1	0	1	2011	0,5	0,5	0	0
1	Göt009a	32	2	29,3	4	2,25	3	3	1	0	3	1	2011	0,25	0,25	0,75	0,75
1	Göt009a	33	1	22,5	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Göt009a	34	1	21	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009a	35	4	15,7	1	4	4	4	2	0	0	1	2011	2	1	0	0
1	Göt009a	36	4	26,3	2	2	2	0	0	0	2	0	2011	0	0	1	1
1	Göt009a	37	2	31,6	4	2,5	4	0	3	0	1	0	2011	0,75	0,75	0,25	0,25
1	Göt009a	38	2	26,5	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009a	39	4	30	4	3,5	5	10	3	0	1	1	2011	0,75	0,75	0,25	0,25
1	Göt009a	40	2	28,7	7	3,28571429	5	9	3	0	1	1	2011	0,42857143	0,42857143	0,14285714	0,14285714
1	Göt009a	41	1	35	5	1,8	2	4	2	3	0	1	2011	0,4	0,4	0	0
1	Göt009a	42	3	29	2	1,5	2	0	0	0	2	0	2011	0	0	1	1
1	Göt009a	43	6	33,8	4	2,5	4	4	1	3	0	1	2011	0,25	0,25	0	0
1	Göt009a	44	3	29,4	5	2,8	4	0	2	0	3	0	2011	0,4	0,4	0,6	0,6
1	Göt009a	45	2	26,1	7	3,14285714	5	1	4	3	0	1	2011	0,57142857	0,57142857	0	0
1	Göt009a	46	2	22,3	5	2,4	4	4	0	0	0	1	2011	0	0	0	0
1	Göt009a	47	2	25,3	6	3,83333333	5	17	2	3	1	1	2011	0,33333333	0,33333333	0,16666667	0,16666667
1	Göt009a	48	3	25,3	4	3	5	4	1	3	0	1	2011	0,25	0,25	0	0
1	Göt009a	49	2	26,1	4	2,75	4	1	1	1	2	1	2011	0,25	0,25	0,5	0,5
1	Göt009a	50	3	17,6	3	2,66666667	4	2	1	1	1	1	2011	0,33333333	0,33333333	0,33333333	0,33333333
1	Göt009a	51	7	28	4	3	4	4	3	0	1	1	2011	0,75	0,75	0,25	0,25
1	Göt009a	52	2	18,2	3	3,66666667	5	0	0	0	3	0	2011	0	0	1	1
1	Göt009a	53	4	23,1	5	3	5	5	4	1	0	1	2011	0,8	0,8	0	0
1	Göt009a	54	2	15,6	1	3	3	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	55	3	20,1	2	3	4	3	2	0	0	1	2011	1	1	0	0
1	Göt009a	56	2	25,6	5	3	4	2	2	2	1	1	2011	0,4	0,4	0,2	0,2
1	Göt009a	57	2	16,2	1	3	3	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	58	2	22,3	2	2	2	0	0	0	2	0	2011	0	0	1	1
1	Göt009a	59	3	20,3	3	3,33333333	5	5	4	0	0	1	2011	1,33333333	1	0	0
1	Göt009a	60	2	16,6	3	1,66666667	3	1	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Göt009a	61	2	21,2	3	2,66666667	4	0	1	1	2	0	2011	0,33333333	0,33333333	0,66666667	0,66666667
1	Göt009a	62	3	25,9	3	2,33333333	4	0	2	0	1	0	2011	0,66666667	0,66666667	0,33333333	0,33333333
1	Göt009a	63	2	16,6	3	3,33333333	5	0	0	2	1	0	2011	0	0	0,33333333	0,33333333
1	Göt009a	64	4	23,9	6	3	5	6	2	0	4	1	2011	0,33333333	0,33333333	0,66666667	0,66666667
1	Göt009a	65	2	25,4	3	3,66666667	5	0	2	0	1	0	2011	0,66666667	0,66666667	0,33333333	0,33333333
1	Göt009a	66	5	28,7	6	3,16666667	5	2	4	1	1	1	2011	0,66666667	0,66666667	0,16666667	0,16666667
1	Göt009a	67	2	15,8	2	3,5	4	0	0	0	2	0	2011	0	0	1	1
1	Göt009a	68	2	30,5	3	3	4	0	1	1	1	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
1	Göt009a	69	3	17,5	3	1,66666667	3	0	1	1	1	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
1	Göt009a	70	2	14,4	3	1,66666667	3	0	1	1	1	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
1	Göt009a	71	1	26,4	3	2,33333333	3	0	0	1	1	0	2011	0	0	0,33333333	0,33333333
1	Göt009a	72	1	16,5	1	2	2	1	1	0	0	1	2011	1	1	0	0
1	Göt009a	73	1	24	2	1,5	2	3	2	0	0	1	2011	1	1	0	0
1	Göt009a	74	2	20,3	4	3,25	4	0	1	0	3	0	2011	0,25	0,25	0,75	0,75
1	Göt009a	75	3	23	3	3,33333333	4	1	1	0	2	1	2011	0,33333333	0,33333333	0,66666667	0,66666667
1	Göt009a	76	1	24,5	5	3,4	5	5	0	0	0	1	2011	0	0	0	0
1	Göt009a	77	2	25	5	2,8	5	4	4	1	0	1	2011	0,8	0,8	0	0
1	Göt009a	78	2	32,8	3	2,33333333	3	4	2	1	0	1	2011	0,66666667	0,66666667	0	0
1	Göt009a	79	1	31,3	2	2	3	0	2	0	0	0	2011	1	1	0	0
1	Göt009a	80	2	28	5	3,4	5	3	1	1	3	1	2011	0,2	0,2	0,6	0,6
1	Göt009a	81	1	22,7	1	2	2	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	82	2	18,6	1	2	2	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	83	2	25,3	6	2,83333333	4	5	3	0	3	1	2011	0,5	0,5	0,5	0,5
1	Göt009a	84	2	12	1	5	5	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	85	1	27	1	2	2	0	0	0	1	0	2011	0	0	1	1
1	Göt009a	86	3	19,2	2	2	3	0	0	1	1	0	2011	0	0	0,5	0,5
1	Göt009a	87	1	33,2	5	3,2	4	4	5	0	0	1	2011	1	1	0	0
1	Göt009a	88	4	22,3	2	2,5	4	1	1	1	0	1	2011	0,5	0,5	0	0
1	Göt009a	89	1	19,2	3	3,33333333	5	1	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Göt009a	90	1	20,1	2	2,5	3	0	0	2	0	0	2011	0	0	0	0
1	Göt009a	91	2	22	1	4	4	0	1	0	0	0	2011	1	1	0	0
1	Göt009a	92	3	29,1	3	2,33333333	3	2	1	1	1	1	2011	0,33333333	0,33333333	0,33333333	0,33333333
1	Göt009a	93	1	21,5	5	3	5	1	1	3	1	1	2011	0,2	0,2	0,2	0,2
1	Göt009a	94	3	24,2	5	3	4	0	0	0	5	0	2011	0	0	1	1
1	Göt009a	95	1	15,3	2	2,5	3	0	0	1	1	0	2011	0	0	0,5	0,5
1	Göt009a	96	2	20	6	3,5	5	4	4	0	2	1	2011	0,66666667	0,66666667	0,33333333	0,33333333
1	Göt009a	97	4	14,5	2	3,5	4	0	0	0	2	0	2011	0	0	1	1
1	Göt009a	98	2	25,5	3	2,33333333	3	4	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Göt009a	99	3	21,6	6	2,66666667	4	0	2	3	1	0	2011	0,33333333	0,33333333	0,16666667	0,16666667
1	Göt009a	100	3	26,4	4	3	4	2	2	0	2	1	2011	0,5	0,5	0,5	0,5
1	Göt009b	1	4	19,5	4	3,5	4	0	4	0	0	0	2011	1	1	0	0
1	Göt009b	2	2	14,2	1	3	3	0	0	0	1	0	2011	0	0	1	1
1	Göt009b	3	1	12,1	1	1	1	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	4	2	12,2	2	1,5	2	0	0	1	1	0	2011	0	0	0,5	0,5
1	Göt009b	5	1	13,7	2	2,5	3	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
1	Göt009b	6	6	18,2	5	2,4	4	2	2	0	1	1	2011	0,4	0,4	0,2	0,2
1	Göt009b	7	2	16	3	3,33333333	5	0	0	0	2	0	2011	0	0	0,66666667	0,66666667
1	Göt009b	8	4	11,3	2	1,5	2	0	2	0	0	0	2011	1	1	0	0
1	Göt009b	9	2	5,5	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	10	3	17,1	5	3,6	5	3	0	0	5	1	2011	0	0	1	1
1	Göt009b	11	2	21,7	5	2,2	3	2	2	0	3	1	2011	0,4	0,4	0,6	0,6
1	Göt009b	12	2	20,9	4	3,25	4	0	4	0	0	0	2011	1	1	0	0
1	Göt009b	13	4	16	2	3,5	4	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
1	Göt009b	14	1	14	2	3	4	0	0	0	2	0	2011	0	0	1	1
1	Göt009b	15	2	16,6	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	16	2	13	2	2,5	3	2	0	1	1	1	2011	0	0	0,5	0,5
1	Göt009b	17	2	12,7	2	2	3	2	1	1	0	1	2011	0,5	0,5	0	0
1	Göt009b	18	1	20,7	3	2,33333333	3	0	0	0	3	0	2011	0	0	1	1
1	Göt009b	19	1	13,1	3	2,33333333	4	0	0	2	1	0	2011	0	0	0,33333333	0,33333333
1	Göt009b	20	11	20,5	6	2,33333333	4	1	2	4	0	1	2011	0,33333333	0,33333333	0	0
1	Göt009b	21	2	12	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	22	3	19	5	2,8	4	2	0	0	0	1	2011	0	0	0	0
1	Göt009b	23	2	17,3	2	3	4	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
1	Göt009b	24	1	8,7	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	25	2	15,2	2	3	4	0	0	0	2	0	2011	0	0	1	1
1	Göt009b	26	2	8,1	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	27	2	19,1	3	3	4	0	1	0	3	0	2011	0,33333333	0,33333333	1	1
1	Göt009b	28	1	18,2	3	3	4	0	1	0	2	0	2011	0,33333333	0,33333333	0,66666667	0,66666667
1	Göt009b	29	2	15	1	4	4	2	0	0	1	1	2011	0	0	1	1
1	Göt009b	30	2	13,1	2	4	5	2	2	0	0	1	2011	1	1	0	0
1	Göt009b	31	1	9,2	1	3	3	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	32	1	16	2	3	4	1	2	0	0	1	2011	1	1	0	0
1	Göt009b	33	2	15,3	3	2,33333333	3	0	2	0	1	0	2011	0,66666667	0,66666667	0,33333333	0,33333333
1	Göt009b	34	3	19,6	4	2,5	4	2	0	2	2	1	2011	0	0	0,5	0,5
1	Göt009b	35	1	12,8	1	4	4	0	0	0	1	0	2011	0	0	1	1
1	Göt009b	36	3	7	1	1	1	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	37	4	23,3	3	3,33333333	5	4	1	1	1	1	2011	0,33333333	0,33333333	0,33333333	0,33333333
1	Göt009b	38	2	22	3	3,33333333	4	1	2	0	1	1	2011	0,66666667	0,66666667	0,33333333	0,33333333
1	Göt009b	39	1	14,2	2	4	5	3	1	0	1	1	2011	0,5	0,5	0,5	0,5
1	Göt009b	40	1	15,2	2	3	4	0	0	0	2	0	2011	0	0	1	1
1	Göt009b	41	1	11	1	3	3	0	1	0	0	0	2011	1	1	0	0
1	Göt009b	42	2	15,3	2	2,5	3	0	0	2	2	0	2011	0	0	1	1
1	Göt009b	43	4	12,4	1	4	4	0	0	0	1	0	2011	0	0	1	1
1	Göt009b	44	1	22,2	5	2,6	5	8	3	2	0	1	2011	0,6	0,6	0	0
1	Göt009b	45	2	26,3	7	3,71428571	5	8	4	0	3	1	2011	0,57142857	0,57142857	0,42857143	0,42857143
1	Göt009b	46	4	19,3	4	3,5	5	6	3	0	1	1	2011	0,75	0,75	0,25	0,25
1	Göt009b	47	3	15,4	3	3,33333333	4	3	3	0	0	1	2011	1	1	0	0
