predator	LokalID	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack	year	ants_10	ants_11	pred	ants_mean	ants_max	logants	area	Mean(n_shoots)	Mean(h_shoot)	Mean(n_fl)	Mean(phen_index)	Mean(most_adv)	Mean(n_eggs)	Std Dev(n_shoots)	Std Dev(h_shoot)	Std Dev(n_fl)	Std Dev(phen_index)	Std Dev(most_adv)	Std Dev(n_eggs)	Mean(n_intact_fruits)	n_shoots_sta	h_shoot_sta	n_fl_sta	phen_index_sta	most_adv_sta	n_eggs_sta	n_intact_fruits_rel
1	Vår009	Tånga hed	106D	NA	NA	0	NA	NA	0	0	0	NA	1	60	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	107C	NA	27,2	10	3,1	5	0	1	0	NA	9	NA	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	0,93894735	2,22355466	0,06954745	0,74967807	-0,2689184	2,89855072
1	Vår009	Tånga hed	108B	NA	26,6	15	3,26666667	5	0	0	1	NA	15	6825	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	0,83033217	3,94991698	0,26987253	0,74967807	-0,2689184	4,83091787
1	Vår009	Tånga hed	109B	NA	NA	0	NA	NA	0	0	0	NA	7	4060	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	2,25442834
1	Vår009	Tånga hed	110B	NA	NA	0	NA	NA	0	3	0	NA	1	NA	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	111A	2	15,4	1	5	5	0	0	0	NA	1	670	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-1,1971513	-0,8838975	2,3532534	0,74967807	-0,2689184	0,32206119
1	Vår009	Tånga hed	112A	4	16,3	2	4	5	0	0	0	NA	2	1030	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,38600633	-1,0342285	-0,538625	1,1513029	0,74967807	-0,2689184	0,64412238
1	Vår009	Tånga hed	113B	NA	NA	0	NA	NA	0	0	0	NA	1	560	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	114B	NA	15	2	3,5	5	0	0	0	NA	2	590	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	-1,2695614	-0,538625	0,55032765	0,74967807	-0,2689184	0,64412238
1	Vår009	Tånga hed	115B	NA	NA	0	NA	NA	0	0	0	NA	1	440	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	116B	NA	22,3	5	3,8	5	0	0	0	NA	5	1600	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	0,05192336	0,49719235	0,9109128	0,74967807	-0,2689184	1,61030596
1	Vår009	Tånga hed	117C	NA	NA	0	NA	NA	0	0	0	NA	8	3200	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	2,57648953
1	Vår009	Tånga hed	118A	2	25	6	3	5	0	0	0	NA	6	3270	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	0,54069168	0,84246481	-0,0506476	0,74967807	-0,2689184	1,93236715
1	Vår009	Tånga hed	119A	4	20,2	3	3,33333333	5	0	0	0	NA	3	1380	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,38600633	-0,3282298	-0,1933526	0,35000257	0,74967807	-0,2689184	0,96618357
1	Vår009	Tånga hed	120B	NA	NA	0	NA	NA	0	1	0	NA	4	2200	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,28824477
1	Vår009	Tånga hed	121C	NA	NA	0	NA	NA	0	0	0	NA	4	240	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,28824477
1	Vår009	Tånga hed	122A	2	17	3	2,66666667	5	0	0	0	NA	2	890	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-0,9075108	-0,1933526	-0,4512978	0,74967807	-0,2689184	0,64412238
1	Vår009	Tånga hed	123B	NA	NA	0	NA	NA	0	0	1	NA	2	800	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,64412238
1	Vår009	Tånga hed	124A	1	17,3	3	3	5	0	1	1	NA	1	385	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,5146751	-0,8532032	-0,1933526	-0,0506476	0,74967807	-0,2689184	0,32206119
1	Vår009	Tånga hed	125A	2	31,1	11	3,54545455	5	0	2	0	NA	6	2730	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	1,64494605	2,56882713	0,60496176	0,74967807	-0,2689184	1,93236715
1	Vår009	Tånga hed	126B	NA	NA	0	NA	NA	0	0	1	NA	1	690	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	127B	NA	NA	0	NA	NA	0	1	0	NA	3	1740	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,96618357
1	Vår009	Tånga hed	128A	1	21	7	3	5	0	1	0	NA	6	3450	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,5146751	-0,1834095	1,18773727	-0,0506476	0,74967807	-0,2689184	1,93236715
1	Vår009	Tånga hed	129A	6	22,9	6	3,16666667	5	0	1	0	NA	5	2425	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,98646063	0,16053854	0,84246481	0,14967748	0,74967807	-0,2689184	1,61030596
1	Vår009	Tånga hed	130A	2	12	3	3,33333333	5	0	1	0	NA	2	910	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-1,8126373	-0,1933526	0,35000257	0,74967807	-0,2689184	0,64412238
1	Vår009	Tånga hed	131D	NA	NA	0	NA	NA	0	0	1	NA	3	1320	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,96618357
1	Vår009	Tånga hed	132F	NA	NA	0	NA	NA	0	0	0	NA	5	1950	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,61030596
1	Vår009	Tånga hed	133A	3	26	8	4,625	5	0	0	0	NA	8	3093,33333	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,08577919	0,72171699	1,53300974	1,90252196	0,74967807	-0,2689184	2,57648953
1	Vår009	Tånga hed	134G	NA	NA	0	NA	NA	0	0	0	NA	1	550	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	135A	1	13,4	2	3,5	5	0	1	0	NA	1	NA	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,5146751	-1,5592019	-0,538625	0,55032765	0,74967807	-0,2689184	0,32206119
1	Vår009	Tånga hed	136A	1	15,6	2	3	5	0	0	0	NA	1	440	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,5146751	-1,1609462	-0,538625	-0,0506476	0,74967807	-0,2689184	0,32206119
1	Vår009	Tånga hed	137B	NA	NA	0	NA	NA	0	0	0	NA	5	1850	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,61030596
1	Vår009	Tånga hed	138A	2	16,2	5	4,4	5	0	0	0	NA	5	2700	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-1,052331	0,49719235	1,6320831	0,74967807	-0,2689184	1,61030596
1	Vår009	Tånga hed	139A	4	33,1	8	4,625	5	0	0	0	NA	8	0	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,38600633	2,00699666	1,53300974	1,90252196	0,74967807	-0,2689184	2,57648953
1	Vår009	Tånga hed	140A	2	22	3	3	5	0	0	0	NA	3	885	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-0,0023842	-0,1933526	-0,0506476	0,74967807	-0,2689184	0,96618357
1	Vår009	Tånga hed	141A	2	17,8	2	4	5	0	2	0	NA	0	NA	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-0,7626905	-0,538625	1,1513029	0,74967807	-0,2689184	0
1	Vår009	Tånga hed	142A	4	21	3	3,33333333	5	0	0	0	NA	3	810	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,38600633	-0,1834095	-0,1933526	0,35000257	0,74967807	-0,2689184	0,96618357
1	Vår009	Tånga hed	143B	NA	NA	0	NA	NA	0	0	0	NA	2	1120	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,64412238
1	Vår009	Tånga hed	144B	NA	NA	0	NA	NA	0	0	0	NA	2	1000	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,64412238
1	Vår009	Tånga hed	145B	NA	NA	0	NA	NA	0	0	1	NA	3	1590	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,96618357
1	Vår009	Tånga hed	146A	2	13,6	2	3,5	5	0	1	0	NA	1	680	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-1,5229968	-0,538625	0,55032765	0,74967807	-0,2689184	0,32206119
1	Vår009	Tånga hed	147A	3	24	6	3	5	0	1	0	NA	5	1550	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,08577919	0,35966638	0,84246481	-0,0506476	0,74967807	-0,2689184	1,61030596
1	Vår009	Tånga hed	148C	NA	26	5	3,8	5	0	1	2	NA	3	1500	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	0,72171699	0,49719235	0,9109128	0,74967807	-0,2689184	0,96618357
1	Vår009	Tånga hed	149A	3	30,4	6	4,16666667	5	0	2	0	NA	4	560	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,08577919	1,51822833	0,84246481	1,35162798	0,74967807	-0,2689184	1,28824477
1	Vår009	Tånga hed	150A	1	17,7	2	4	5	0	0	0	NA	2	550	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,5146751	-0,7807931	-0,538625	1,1513029	0,74967807	-0,2689184	0,64412238
1	Vår009	Tånga hed	151C	NA	NA	0	NA	NA	0	0	1	NA	1	670	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	152A	5	26	3	3,66666667	5	0	1	0	NA	2	770	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,68623348	0,72171699	-0,1933526	0,75065273	0,74967807	-0,2689184	0,64412238
1	Vår009	Tånga hed	153A	4	13,2	2	3,5	5	0	0	0	NA	2	280	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,38600633	-1,5954069	-0,538625	0,55032765	0,74967807	-0,2689184	0,64412238
1	Vår009	Tånga hed	154A	2	20,1	1	5	5	0	1	0	NA	0	NA	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-0,3463323	-0,8838975	2,3532534	0,74967807	-0,2689184	0
1	Vår009	Tånga hed	155C	NA	NA	0	NA	NA	0	0	0	NA	4	1680	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,28824477
1	Vår009	Tånga hed	156A	3	21,8	3	3,33333333	5	1	2	0	NA	1	270	1	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,08577919	-0,0385893	-0,1933526	0,35000257	0,74967807	0,18304531	0,32206119
1	Vår009	Tånga hed	157C	NA	NA	0	NA	NA	0	0	0	NA	1	550	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	158A	3	17,9	2	4	5	0	0	0	NA	0	NA	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,08577919	-0,744588	-0,538625	1,1513029	0,74967807	-0,2689184	0
1	Vår009	Tånga hed	159A	11	29,2	7	4,42857143	5	0	1	1	NA	5	2675	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	2,48759637	1,30099797	1,18773727	1,66642454	0,74967807	-0,2689184	1,61030596
1	Vår009	Tånga hed	160A	2	24,8	3	3,66666667	5	0	0	0	NA	3	1665	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	0,50448662	-0,1933526	0,75065273	0,74967807	-0,2689184	0,96618357
1	Vår009	Tånga hed	161B	NA	NA	0	NA	NA	0	0	0	NA	6	1920	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,93236715
1	Vår009	Tånga hed	162A	2	25,4	5	3,8	5	0	0	0	NA	5	2625	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	0,6131018	0,49719235	0,9109128	0,74967807	-0,2689184	1,61030596
1	Vår009	Tånga hed	163B	NA	NA	0	NA	NA	0	0	0	NA	4	480	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,28824477
1	Vår009	Tånga hed	164C	NA	27,3	4	3,75	5	0	0	2	NA	3	2415	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	0,95704989	0,15191988	0,85081528	0,74967807	-0,2689184	0,96618357
1	Vår009	Tånga hed	165A	2	21	6	4,5	5	0	0	0	NA	6	3000	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-0,1834095	0,84246481	1,75227815	0,74967807	-0,2689184	1,93236715
1	Vår009	Tånga hed	166A	2	20,4	5	2,8	5	0	0	1	NA	4	2240	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-0,2920247	0,49719235	-0,2910377	0,74967807	-0,2689184	1,28824477
1	Vår009	Tånga hed	167B	NA	13,5	4	3	5	0	2	0	NA	2	620	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	-1,5410993	0,15191988	-0,0506476	0,74967807	-0,2689184	0,64412238
1	Vår009	Tånga hed	168A	1	18,7	5	2,8	5	0	1	0	NA	3	1830	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,5146751	-0,5997677	0,49719235	-0,2910377	0,74967807	-0,2689184	0,96618357
1	Vår009	Tånga hed	169C	NA	NA	0	NA	NA	0	0	0	NA	4	1220	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,28824477
1	Vår009	Tånga hed	170A	1	17	5	2,8	5	0	0	1	NA	4	1440	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,5146751	-0,9075108	0,49719235	-0,2910377	0,74967807	-0,2689184	1,28824477
1	Vår009	Tånga hed	171B	NA	NA	0	NA	NA	0	0	1	NA	1	660	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0,32206119
1	Vår009	Tånga hed	172A	1	28,8	8	3,25	5	0	2	0	NA	6	3660	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,5146751	1,22858784	1,53300974	0,24984003	0,74967807	-0,2689184	1,93236715
1	Vår009	Tånga hed	173B	NA	20,2	4	3	5	0	1	0	NA	3	1560	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	-0,3282298	0,15191988	-0,0506476	0,74967807	-0,2689184	0,96618357
1	Vår009	Tånga hed	174A	2	9,8	1	5	5	0	0	0	NA	1	470	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	-0,214448	-2,210893	-0,8838975	2,3532534	0,74967807	-0,2689184	0,32206119
1	Vår009	Tånga hed	175B	NA	NA	0	NA	NA	0	0	1	NA	4	1200	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,28824477
1	Vår009	Tånga hed	176B	NA	NA	0	NA	NA	0	1	0	NA	0	NA	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	0
1	Vår009	Tånga hed	177A	4	18,2	5	3,2	5	0	0	1	NA	4	1200	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	0,38600633	-0,6902804	0,49719235	0,1897425	0,74967807	-0,2689184	1,28824477
1	Vår009	Tånga hed	178C	NA	NA	0	NA	NA	0	0	0	NA	4	1120	0	2010	10	3,625	1	6,8125	10	2,30258509	5,34991	2,71428571	22,0131707	3,56	3,04213784	4,23170732	0,595	3,33081137	5,52408955	2,8962634	0,83198102	1,02483014	2,21256689	3,105	NA	NA	-1,22917	NA	NA	-0,2689184	1,28824477
